timestamp,file_path,file_size,entropy,event_type,file_extension,label,file_size_kb,hour,minute,is_text_file,is_binary_file,high_entropy,very_high_entropy,large_file
2025-09-26 06:36:39.977135897,iot_test_files/attacked/log_1758867885_4442.txt.encrypted,169,6.809907229294447,modified,.encrypted,1,0.1650390625,6,36,False,True,0,0,0
2025-09-26 06:36:39.977292061,iot_test_files/attacked/log_1758867763_6458.txt.encrypted,169,6.813398888855292,created,.encrypted,1,0.1650390625,6,36,False,True,0,0,0
2025-09-26 06:36:39.977434158,iot_test_files/attacked/log_1758867763_6458.txt.encrypted,169,6.813398888855292,modified,.encrypted,1,0.1650390625,6,36,False,True,0,0,0
2025-09-26 06:36:39.977573395,iot_test_files/attacked/READ_ME_FOR_DECRYPT.txt,194,5.04171491120636,created,.txt,1,0.189453125,6,36,True,False,0,0,0
2025-09-26 06:36:39.978374481,iot_test_files/attacked/READ_ME_FOR_DECRYPT.txt,194,5.04171491120636,modified,.txt,1,0.189453125,6,36,True,False,0,0,0
2025-09-26 06:54:48.277143717,iot_test_files/attacked/log_1758869531_6841.txt.encrypted,169,6.814964939189554,created,.encrypted,1,0.1650390625,6,54,False,True,0,0,0
2025-09-26 06:54:48.277523518,iot_test_files/attacked/log_1758869531_6841.txt.encrypted,169,6.814964939189554,modified,.encrypted,1,0.1650390625,6,54,False,True,0,0,0
2025-09-26 06:54:48.277907610,iot_test_files/attacked/system_log_2.log.encrypted,82,6.089259321691258,modified,.encrypted,1,0.080078125,6,54,False,True,0,0,0
2025-09-26 06:54:48.278136492,iot_test_files/attacked/system_log_10.log.encrypted,182,6.8476904342238845,modified,.encrypted,1,0.177734375,6,54,False,True,0,0,0
2025-09-26 06:54:48.278300762,iot_test_files/attacked/log_1758869579_5287.txt.encrypted,113,6.36434024556275,created,.encrypted,1,0.1103515625,6,54,False,True,0,0,0
2025-09-26 06:54:48.278450727,iot_test_files/attacked/log_1758869579_5287.txt.encrypted,113,6.36434024556275,modified,.encrypted,1,0.1103515625,6,54,False,True,0,0,0
2025-09-26 06:54:48.278630733,iot_test_files/attacked/log_1758869107_6466.txt.encrypted,113,6.459516241157119,created,.encrypted,1,0.1103515625,6,54,False,True,0,0,0
2025-09-26 06:54:48.278790474,iot_test_files/attacked/log_1758869107_6466.txt.encrypted,113,6.459516241157119,modified,.encrypted,1,0.1103515625,6,54,False,True,0,0,0
2025-09-26 06:54:48.278990030,iot_test_files/attacked/backup_data_7.dat.encrypted,330,7.391842953879219,created,.encrypted,1,0.322265625,6,54,False,True,1,0,0
2025-09-26 06:54:48.279172897,iot_test_files/attacked/backup_data_7.dat.encrypted,330,7.391842953879219,modified,.encrypted,1,0.322265625,6,54,False,True,1,0,0
2025-09-26 06:54:48.279308558,iot_test_files/attacked/log_1758867897_1579.txt.encrypted,113,6.39305805527812,created,.encrypted,1,0.1103515625,6,54,False,True,0,0,0
2025-09-26 06:54:48.279500961,iot_test_files/attacked/log_1758867897_1579.txt.encrypted,113,6.39305805527812,modified,.encrypted,1,0.1103515625,6,54,False,True,0,0,0
2025-09-26 06:54:48.279789686,iot_test_files/attacked/config_device_12.cfg.encrypted,142,6.549154073623387,created,.encrypted,1,0.138671875,6,54,False,True,0,0,0
2025-09-26 06:54:48.279954195,iot_test_files/attacked/config_device_12.cfg.encrypted,142,6.549154073623387,modified,.encrypted,1,0.138671875,6,54,False,True,0,0,0
2025-09-26 06:54:48.280082226,iot_test_files/attacked/sensor_data_5.json.encrypted,55,5.599541531706474,created,.encrypted,1,0.0537109375,6,54,False,True,0,0,0
2025-09-26 06:54:48.280203104,iot_test_files/attacked/sensor_data_5.json.encrypted,55,5.599541531706474,modified,.encrypted,1,0.0537109375,6,54,False,True,0,0,0
2025-09-26 06:54:48.280370712,iot_test_files/attacked/backup_data_3.dat.encrypted,287,7.2896539109496175,modified,.encrypted,1,0.2802734375,6,54,False,True,1,0,0
2025-09-26 06:54:48.280504465,iot_test_files/attacked/log_1758869422_4214.txt.encrypted,113,6.410757170322368,created,.encrypted,1,0.1103515625,6,54,False,True,0,0,0
2025-09-26 06:54:48.280634403,iot_test_files/attacked/log_1758869422_4214.txt.encrypted,113,6.410757170322368,modified,.encrypted,1,0.1103515625,6,54,False,True,0,0,0
2025-09-26 06:54:48.280774117,iot_test_files/attacked/READ_ME_FOR_DECRYPT.txt,194,5.052024189556877,modified,.txt,1,0.189453125,6,54,True,False,0,0,0
